question,answer
Michael has some fish in his fish tank . Ben gave him 18 more fish . Now he has 49 . How many fish did he have to begin with ?,"Let's assume the number of fish Michael had initially is represented by the variable <<x>>. 

According to the problem, Ben gave him 18 more fish, so we can express this as <<x + 18>>. 

Now, we know that after receiving these additional fish, Michael has a total of 49 fish. So we can set up the equation:

x + 18 = <<x + 18 = 49>> 49

To find the value of <<x>>, we need to isolate it on one side of the equation. We can do this by subtracting 18 from both sides:

x + 18 - 18 = <<x + 18 - 18 = 49 - 18>> 49 - 18

Simplifying the equation gives us:

x = <<x = 31>> 31

Therefore, Michael initially had 31 fish.

#### 31"
"Edward had 43 books . If he sold 19 of them and used the money he earned to buy 14 new books , how many books would Edward have ?","To find the final number of books Edward would have, we need to subtract the number of books he sold and add the number of books he bought.

Edward initially had 43 books.
He sold 19 books, so we subtract 19 from 43: 
 43 - 19 = << 43 - 19 = 24 >> 24 

After selling the books, Edward used the money he earned to buy 14 new books.
We add 14 to the remaining number of books:
 24 + 14 = << 24 + 14 = 38 >> 38 

Therefore, Edward would have 38 books after selling 19 and buying 14. 

#### 38"
"A book store had 41 books in the bargin bin . If they sold 33 books , but then put 2 more in the bin , how many books would be in the bin ?","Initially, the bookstore had 4 books in the bargain bin. They sold 3 books, so we subtract 3 from the initial number of books: 4 - 3 = <<4 - 3 = 1>> 1. 

After selling 3 books, they put 10 more books in the bin. To find the total number of books in the bin now, we add the number of books they had after selling to the number of books they put in: 1 + 10 = <<1 + 10 = 11>> 11.

Therefore, there would be 11 books in the bin. 
#### 11"
"A book store had 4 books in the bargin bin . If they sold 3 books , but then put 10 more in the bin , how many books would be in the bin ?","Initially, the bookstore had 4 books in the bargain bin. They sold 3 books, so we subtract 3 from the initial number of books: 4 - 3 = <<4 - 3 = 1>> 1. 

After selling 3 books, they put 10 more books in the bin. To find the total number of books in the bin now, we add the number of books they had after selling to the number of books they put in: 1 + 10 = <<1 + 10 = 11>> 11.

Therefore, there would be 11 books in the bin. 
#### 11"
"Oliver had 11 socks . If he threw away 4 old ones that did n't fit and bought 26 new ones , how many socks would he have ?","Oliver initially had 11 socks. He then threw away 4 old ones that didn't fit. 

To find out how many socks he would have after throwing away the old ones, we subtract 4 from the initial number of socks: 

11 - 4 = <<11 - 4 = 7>> 7

After throwing away the old socks, Oliver bought 26 new ones. 

To find out how many socks he would have after buying the new ones, we add the number of new socks to the number of remaining socks: 

7 + 26 = <<7 + 26 = 33>> 33

Therefore, Oliver would have a total of 33 socks. 

#### 33"
"Keith grew 29 cantelopes , Fred grew 16 cantelopes , and Jason grew 20 cantelopes . How many cantelopes did they grow in total ?","To find the total number of cantaloupes grown by Keith, Fred, and Jason, we need to add up the number of cantaloupes each person grew.

Keith grew 29 cantaloupes.
Fred grew 16 cantaloupes.
Jason grew 20 cantaloupes.

To find the total, we can add these numbers together:

29 + 16 + 20 = <<29 + 16 + 20 = 65>> 65

Therefore, they grew a total of 65 cantaloupes.

#### 65"
"Keith grew 29 cantelopes , Fred grew 16 cantelopes , and Jason grew 20 cantelopes . How many cantelopes did they grow in total ?","To find the total number of cantaloupes grown by Keith, Fred, and Jason, we need to add up the number of cantaloupes each person grew.

Keith grew 29 cantaloupes.
Fred grew 16 cantaloupes.
Jason grew 20 cantaloupes.

To find the total, we can add these numbers together:

29 + 16 + 20 = <<29 + 16 + 20 = 65>> 65

Therefore, they grew a total of 65 cantaloupes.

#### 65"
"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ?","Joan initially had 43 apples. She then gave 27 apples to Melanie. To find out how many apples Joan has now, we need to subtract the number of apples she gave away from the total number of apples she had.

 43 - 27 = << 43 - 27 = 16 >> 16 

Therefore, Joan now has 16 apples.

#### 16"
"Joan picked 43 apples from the orchard , and gave 27 apples to Melanie . How many apples does Joan have now ?","Joan initially had 43 apples. She then gave 27 apples to Melanie. To find out how many apples Joan has now, we need to subtract the number of apples she gave away from the total number of apples she had.

 43 - 27 = << 43 - 27 = 16 >> 16 

Therefore, Joan now has 16 apples.

#### 16"
"Jason picked 46 pears , Keith picked 47 pears , and Mike picked 12 pears from the pear tree . How many pears were picked in total ?","To find the total number of pears picked, we need to add up the number of pears picked by each person.

Jason picked 46 pears.
Keith picked 47 pears.
Mike picked 12 pears.

To find the total, we can add these numbers together:

46 + 47 + 12 = <<46 + 47 + 12 = 105>> 105

Therefore, a total of 105 pears were picked in total.

#### 105"
"Jason picked 46 pears , Keith picked 47 pears , and Mike picked 12 pears from the pear tree . How many pears were picked in total ?","To find the total number of pears picked, we need to add up the number of pears picked by each person.

Jason picked 46 pears.
Keith picked 47 pears.
Mike picked 12 pears.

To find the total, we can add these numbers together:

46 + 47 + 12 = <<46 + 47 + 12 = 105>> 105

Therefore, a total of 105 pears were picked in total.

#### 105"
Ralph starts with 74 peanuts . He loses 59 . How many peanuts does Ralph end with ?,"Ralph starts with 74 peanuts. He loses 59.

To find out how many peanuts Ralph ends with, we need to subtract the number of peanuts he loses from the number he starts with.

Starting with 74 peanuts and losing 59 can be represented as:

<<74 - 59>>

Performing the subtraction:

74 - 59 = <<74 - 59 = 15>> 15

Therefore, Ralph ends with 15 peanuts.

#### 15"
"At the town carnival Oliver rode the ferris wheel 5 times and the bumper cars 4 times . If each ride cost 7 tickets , how many tickets did he use ?","To find out how many tickets Oliver used, we need to calculate the total number of rides he took and then multiply it by the cost of each ride.

Oliver rode the ferris wheel 7 times and the bumper cars 3 times. So, the total number of rides he took is 7 + 3 = 10.

Since each ride cost 3 tickets, we can multiply the total number of rides (10) by the cost per ride (3) to find out how many tickets Oliver used.

10 * 3 = <<10 * 3 = 30>> 30

Therefore, Oliver used a total of 30 tickets. 

#### 30"
"At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times . If each ride cost 3 tickets , how many tickets did he use ?","To find out how many tickets Oliver used, we need to calculate the total number of rides he took and then multiply it by the cost of each ride.

Oliver rode the ferris wheel 7 times and the bumper cars 3 times. So, the total number of rides he took is 7 + 3 = 10.

Since each ride cost 3 tickets, we can multiply the total number of rides (10) by the cost per ride (3) to find out how many tickets Oliver used.

10 * 3 = <<10 * 3 = 30>> 30

Therefore, Oliver used a total of 30 tickets. 

#### 30"
Ceasar needs to read a 563 page book for school . He has already read 147 pages . How many pages does he have left to read ?,"To find out how many pages Ceasar has left to read, we need to subtract the number of pages he has already read from the total number of pages in the book.

Let's denote the total number of pages in the book as T>> and the number of pages Ceasar has already read as <<R>>. We are given that <<T = <<T>> and the number of pages Ceasar has already read as <<R>>. We are given that <<T = 563>> 563 and R = <<R = 147>> 147.

To find the number of pages Ceasar has left to read, we can subtract <<R>> from <<T>>:

T - R = <<T - R = 563 - 147>> 563 - 147

Calculating this expression:

563 - 147 = <<563 - 147 = 416>> 416

Therefore, Ceasar has 416 pages left to read.

#### 416"
Jenny ran 0.6 mile and walked 0.4 mile . How much farther did Jenny run than walk ?,"To find out how much farther Jenny ran than walked, we need to subtract the distance she walked from the distance she ran.

The distance Jenny ran is given as 0.6 mile, and the distance she walked is given as 0.4 mile.

To find the difference, we subtract the distance walked from the distance run:

0.6 - 0.4 = <<0.6 - 0.4 = 0.2>> 0.2

Therefore, Jenny ran 0.2 miles farther than she walked.

#### 0.2"
A pet store had 36 siamese cats and 18 house cats . During a sale they sold 26 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 38 siamese cats and 25 house cats . During a sale they sold 45 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 41 siamese cats and 28 house cats . During a sale they sold 15 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 19 siamese cats and 45 house cats . During a sale they sold 56 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 15 siamese cats and 49 house cats . During a sale they sold 19 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 41 siamese cats and 28 house cats . During a sale they sold 15 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 12 siamese cats and 20 house cats . During a sale they sold 20 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
A pet store had 13 siamese cats and 5 house cats . During a sale they sold 10 cats . How many cats do they have left ?,"To find out how many cats the pet store has left, we need to subtract the number of cats sold from the total number of cats they had initially.

The pet store had 15 Siamese cats and 49 house cats, so the total number of cats they had initially is:

15 + 49 = <<15 + 49 = 64>> 64

During the sale, they sold 19 cats. To find out how many cats they have left, we subtract this number from the initial total:

64 - 19 = <<64 - 19 = 45>> 45

Therefore, the pet store has 45 cats left.

#### 45"
Sara has 9 dozen golf balls . How many golf balls does she have ?,"To find out how many golf balls Sara has, we need to determine the total number of golf balls in 9 dozen.

First, let's calculate the number of golf balls in one dozen. Since a dozen is equal to 12, there are 12 golf balls in one dozen.

To find the total number of golf balls in 9 dozen, we can multiply the number of golf balls in one dozen by 9.

 12 * 9 = << 12 * 9 = 108 >> 108 

Therefore, Sara has 108 golf balls.

#### 108"
"A pet store has 9 bird cages . If each cage has 2 parrots and 6 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
"A pet store has 6 bird cages . If each cage has 6 parrots and 2 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
"A pet store has 6 bird cages . If each cage has 2 parrots and 7 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
"A pet store has 9 bird cages . If each cage has 2 parrots and 2 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
"A pet store has 8 bird cages . If each cage has 2 parrots and 7 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
"A pet store has 4 bird cages . If each cage has 8 parrots and 2 parakeets in it , how many birds does the pet store have total ?","To find the total number of birds in the pet store, we need to calculate the number of birds in each cage and then multiply it by the total number of cages.

In each cage, there are 2 parrots and 7 parakeets. So, the total number of birds in each cage is 2 + 7 = <<2 + 7 = 9>> 9.

Since there are 8 bird cages in the pet store, we can multiply the number of birds in each cage by the total number of cages: 9 * 8 = <<9 * 8 = 72>> 72.

Therefore, the pet store has a total of 72 birds.

#### 72"
Mary had 21 dimes and 38 pennies in her bank . Her dad borrowed 18 pennies from Mary . How many pennies does she have now ?,"Mary had 21 dimes and 38 pennies in her bank. 

To find out how many pennies Mary has now, we need to subtract the number of pennies her dad borrowed from the initial amount.

Her dad borrowed 18 pennies from Mary.

To calculate how many pennies Mary has now, we subtract 18 from the initial amount of 38 pennies.

 38 - 18 = << 38 - 18 = 20 >> 20 

Mary now has 20 pennies.

#### 20"
A tailor cut 0.75 inch off a skirt and 0.5 inch off a pair of pants . How much more did the tailor cut off the skirt than the pants ?,"To find out how much more the tailor cut off the skirt than the pants, we need to subtract the amount cut off the pants from the amount cut off the skirt.

The amount cut off the skirt is given as 0.75 inches, and the amount cut off the pants is given as 0.5 inches.

So, to find the difference, we subtract 0.5 inches from 0.75 inches:

0.75 - 0.5 = <<0.75 - 0.5 = 0.25>> 0.25

Therefore, the tailor cut off 0.25 inches more from the skirt than from the pants.

#### 0.25"
Tom found 5 seashells on the beach . he gave Jessica 2 of the seashells . How many seashells does he now have ?,"Tom initially has 5 seashells. He gives Jessica 2 seashells. To find out how many seashells Tom now has, we can subtract the number of seashells he gave to Jessica from the initial number of seashells he had.

5 - 2 = <<5 - 2 = 3>> 3

Therefore, Tom now has 3 seashells.

#### 3"
Tom found 5 seashells on the beach . he gave Jessica 2 of the seashells . How many seashells does he now have ?,"Tom initially has 5 seashells. He gives Jessica 2 seashells. To find out how many seashells Tom now has, we can subtract the number of seashells he gave to Jessica from the initial number of seashells he had.

5 - 2 = <<5 - 2 = 3>> 3

Therefore, Tom now has 3 seashells.

#### 3"
A multi - national corporation has 2041 part - time employees and 63093 full - time employees . How many employees work for the corporation ?,"To find the total number of employees working for the corporation, we need to add the number of part-time employees and the number of full-time employees.

Given:
Number of part-time employees = 2041
Number of full-time employees = 63093

To find the total number of employees, we can simply add these two numbers together:

2041 + 63093 = <<2041 + 63093 = 65134>> 65134

Therefore, there are 65134 employees working for the corporation.

#### 65134"
A multi - national corporation has 2041 part - time employees and 63093 full - time employees . How many employees work for the corporation ?,"To find the total number of employees working for the corporation, we need to add the number of part-time employees and the number of full-time employees.

Given:
Number of part-time employees = 2041
Number of full-time employees = 63093

To find the total number of employees, we can simply add these two numbers together:

2041 + 63093 = <<2041 + 63093 = 65134>> 65134

Therefore, there are 65134 employees working for the corporation.

#### 65134"
Lisa starts with 91 bananas . Maria gives Lisa 8 more . How many bananas does Lisa end with ?,"Lisa starts with 91 bananas.
Maria gives Lisa 8 more.

To find out how many bananas Lisa ends with, we need to add the number of bananas she started with to the number of bananas Maria gave her.

Starting with 91 bananas, we add 8 more:

 91 + 8 = << 91 + 8 = 99 >> 99 

Therefore, Lisa ends with 99 bananas.

#### 99"
Fred grew 38 cantelopes . Tim grew 44 cantelopes . How many cantelopes did they grow in total ?,"To find the total number of cantaloupes Fred and Tim grew, we need to add the number of cantaloupes each of them grew.

Fred grew 38 cantaloupes and Tim grew 44 cantaloupes.

To find the total, we can add these two numbers together:

 38 + 44 = << 38 + 44 = 82 >> 82 

Therefore, Fred and Tim grew a total of 82 cantaloupes.

#### 82"
Fred grew 38 cantelopes . Tim grew 44 cantelopes . How many cantelopes did they grow in total ?,"To find the total number of cantaloupes Fred and Tim grew, we need to add the number of cantaloupes each of them grew.

Fred grew 38 cantaloupes and Tim grew 44 cantaloupes.

To find the total, we can add these two numbers together:

 38 + 44 = << 38 + 44 = 82 >> 82 

Therefore, Fred and Tim grew a total of 82 cantaloupes.

#### 82"
"There were 7 friends playing a video game online when 2 more players joined the game . If each player had 7 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 2 friends playing a video game online when 2 more players joined the game . If each player had 8 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 8 friends playing a video game online when 2 more players joined the game . If each player had 6 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 2 friends playing a video game online when 2 more players joined the game . If each player had 3 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 2 friends playing a video game online when 2 more players joined the game . If each player had 6 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 4 friends playing a video game online when 5 more players joined the game . If each player had 3 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
"There were 5 friends playing a video game online when 2 more players joined the game . If each player had 8 lives , how many lives did they have total ?","Initially, there were 2 friends playing the video game online. Since each player had 6 lives, the total number of lives for the two friends would be 2 * 6 = <<2 * 6 = 12>> 12 lives.

Then, 2 more players joined the game. As they also have 6 lives each, we can calculate the total number of lives for the additional players by multiplying the number of players (2) by the number of lives per player (6). This gives us 2 * 6 = <<2 * 6 = 12>> 12 lives for the additional players.

To find the total number of lives for all players combined, we need to add up the lives of the initial two friends and the additional two players. So, 12 + 12 = <<12 + 12 = 24>> 24.

Therefore, they had a total of 24 lives in the game.

#### 24"
Joan decided to sell all of her old books . She gathered up 33 books to sell . She sold 26 books in a yard sale . How many books does Joan now have ?,"Joan initially had 33 books. She sold 26 books in a yard sale. To find out how many books Joan now has, we need to subtract the number of books she sold from the total number of books she had.

33 - 26 = <<33 - 26 = 7>> 7

Therefore, Joan now has 7 books.

#### 7"
Joan decided to sell all of her old books . She gathered up 33 books to sell . She sold 26 books in a yard sale . How many books does Joan now have ?,"Joan initially had 33 books. She sold 26 books in a yard sale. To find out how many books Joan now has, we need to subtract the number of books she sold from the total number of books she had.

33 - 26 = <<33 - 26 = 7>> 7

Therefore, Joan now has 7 books.

#### 7"
There are 86 blocks . 9 blocks more are added . How many are there total ?,"To find the total number of blocks, we need to add the initial number of blocks to the number of blocks that were added.

The initial number of blocks is given as 86.

The number of blocks added is given as 9.

To find the total, we can add these two numbers together:

86 + 9 = <<86 + 9 = 95>> 95

Therefore, there are a total of 95 blocks. 

#### 95"
Each bag contains 23 pounds of oranges . How many pounds of oranges are in 45 bags ?,"To find out how many pounds of oranges are in 45 bags, we can multiply the number of bags by the weight of each bag.

The weight of each bag is given as 23 pounds. 

So, to calculate the total weight of oranges in 45 bags, we can use the following equation:

45 * 23 = <<45 * 23 = 1035>> 1035

Therefore, there are 1035 pounds of oranges in 45 bags.

#### 1035"
Each bag contains 23 pounds of oranges . How many pounds of oranges are in 45 bags ?,"To find out how many pounds of oranges are in 45 bags, we can multiply the number of bags by the weight of each bag.

The weight of each bag is given as 23 pounds. 

So, to calculate the total weight of oranges in 45 bags, we can use the following equation:

45 * 23 = <<45 * 23 = 1035>> 1035

Therefore, there are 1035 pounds of oranges in 45 bags.

#### 1035"
Sam had 7 pennies and 8 dimes in his bank . His sister borrowed 4 dimes . How many dimes does Sam have now ?,"Sam initially had 8 dimes in his bank. His sister borrowed 4 dimes from him. To find out how many dimes Sam has now, we need to subtract the number of dimes his sister borrowed from the initial number of dimes.

 8 - 4 = << 8 - 4 = 4 >> 4 

Therefore, Sam now has 4 dimes.

#### 4"
"At a restaurant each adult meal costs 2 and kids eat free . If a group of 15 people came in and 9 were kids , how much would it cost for the group to eat ?","To calculate the total cost for the group to eat at the restaurant, we need to determine the number of adult meals and multiply it by the cost per adult meal.

Given that each adult meal costs <<2 and there were 9 people in the group with 2 being kids, we can find the number of adults by subtracting the number of kids from the total number of people:

Number of adults = Total number of people - Number of kids
Number of adults = 9 - 2
Number of adults = 7

Now that we know there are 7 adults in the group, we can calculate the total cost for their meals:

Total cost for adult meals = Number of adults * Cost per adult meal
Total cost for adult meals = 7 * >>2
Total cost for adult meals = <<14

Therefore, it would cost >>14 for the group to eat at the restaurant.

#### 14"
"At a restaurant each adult meal costs 7 and kids eat free . If a group of 13 people came in and 9 were kids , how much would it cost for the group to eat ?","To calculate the total cost for the group to eat at the restaurant, we need to determine the number of adult meals and multiply it by the cost per adult meal.

Given that each adult meal costs <<2 and there were 9 people in the group with 2 being kids, we can find the number of adults by subtracting the number of kids from the total number of people:

Number of adults = Total number of people - Number of kids
Number of adults = 9 - 2
Number of adults = 7

Now that we know there are 7 adults in the group, we can calculate the total cost for their meals:

Total cost for adult meals = Number of adults * Cost per adult meal
Total cost for adult meals = 7 * >>2
Total cost for adult meals = <<14

Therefore, it would cost >>14 for the group to eat at the restaurant.

#### 14"
"At a restaurant each adult meal costs 5 and kids eat free . If a group of 15 people came in and 8 were kids , how much would it cost for the group to eat ?","To calculate the total cost for the group to eat at the restaurant, we need to determine the number of adult meals and multiply it by the cost per adult meal.

Given that each adult meal costs <<2 and there were 9 people in the group with 2 being kids, we can find the number of adults by subtracting the number of kids from the total number of people:

Number of adults = Total number of people - Number of kids
Number of adults = 9 - 2
Number of adults = 7

Now that we know there are 7 adults in the group, we can calculate the total cost for their meals:

Total cost for adult meals = Number of adults * Cost per adult meal
Total cost for adult meals = 7 * >>2
Total cost for adult meals = <<14

Therefore, it would cost >>14 for the group to eat at the restaurant.

#### 14"
"At a restaurant each adult meal costs 8 and kids eat free . If a group of 11 people came in and 2 were kids , how much would it cost for the group to eat ?","To calculate the total cost for the group to eat at the restaurant, we need to determine the number of adult meals and multiply it by the cost per adult meal.

Given that each adult meal costs <<2 and there were 9 people in the group with 2 being kids, we can find the number of adults by subtracting the number of kids from the total number of people:

Number of adults = Total number of people - Number of kids
Number of adults = 9 - 2
Number of adults = 7

Now that we know there are 7 adults in the group, we can calculate the total cost for their meals:

Total cost for adult meals = Number of adults * Cost per adult meal
Total cost for adult meals = 7 * >>2
Total cost for adult meals = <<14

Therefore, it would cost >>14 for the group to eat at the restaurant.

#### 14"
"At a restaurant each adult meal costs 3 and kids eat free . If a group of 12 people came in and 7 were kids , how much would it cost for the group to eat ?","To calculate the total cost for the group to eat at the restaurant, we need to determine the number of adult meals and multiply it by the cost per adult meal.

Given that each adult meal costs <<2 and there were 9 people in the group with 2 being kids, we can find the number of adults by subtracting the number of kids from the total number of people:

Number of adults = Total number of people - Number of kids
Number of adults = 9 - 2
Number of adults = 7

Now that we know there are 7 adults in the group, we can calculate the total cost for their meals:

Total cost for adult meals = Number of adults * Cost per adult meal
Total cost for adult meals = 7 * >>2
Total cost for adult meals = <<14

Therefore, it would cost >>14 for the group to eat at the restaurant.

#### 14"
