"question" ; "answer"
"they decided to hold the party in their backyard . they have 12 sets of tables and each set has 14 chairs . there are also 6 chairs extra . how many chairs do they have for the guests ?" ; "To find out how many chairs they have for the guests, we need to calculate the total number of chairs available.

First, we know that each set of tables has 14 chairs. Since they have 12 sets of tables, we can calculate the total number of chairs from the sets as follows:

12 * 14 = <<12 * 14 = 168>> 168

Next, we are told that there are also 6 extra chairs. To find the total number of chairs available, we add the extra chairs to the number of chairs from the sets:

168 + 6 = <<168 + 6 = 174>> 174

Therefore, they have a total of 174 chairs for the guests.

#### 174"
"they decided to hold the party in their backyard . they have 4 sets of tables and each set has 3 chairs . if a total of 14 people will attend the party how many more chairs will they have to buy ?" ; "To find out how many more chairs they will have to buy, we need to determine the total number of chairs they currently have and subtract it from the number of people attending the party.

Each set of tables has 3 chairs, and they have 4 sets of tables. So the total number of chairs they currently have is 4 * 3 = <<4 * 3 = 12>> 12.

Since there will be a total of 14 people attending the party, we can subtract the number of chairs they currently have from this total to find out how many more chairs they need to buy: 14 - 12 = <<14 - 12 = 2>> 2.

Therefore, they will need to buy 2 more chairs.

#### 2"
"bryan took a look at his books as well . he has 7 bookshelves with each having the same number of books . if he has a total of 28 books how many books are there in each bookshelf ?" ; "Let's assume that the number of books in each bookshelf is represented by the variable <<x>>. Since Bryan has 7 bookshelves with the same number of books, we can set up the equation:

7x = <<7x = 28>> 28

To find the value of <<x>>, we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 7:

7 / x7 = <<7 / x7 = 2 / 87>> 2 / 87

Simplifying, we get:

x = <<x = 4>> 4

Therefore, there are 4 books in each bookshelf.

#### 4"
"carol was sending out birthday invitations to her friends . each package of invitations she bought had 10 invitations in it and she bought 7 packs . if she sends invitations to only 2 friends how many invitations will be left ?" ; "To find out how many invitations will be left, we need to calculate the total number of invitations Carol bought and subtract the number of invitations she sends to her friends.

First, let's calculate the total number of invitations Carol bought. She bought 7 packs of invitations, and each pack contains 10 invitations. We can find the total number of invitations by multiplying the number of packs by the number of invitations in each pack:

 7 * 10 = << 7 * 10 = 70 >> 70 

So Carol bought a total of 70 invitations.

Next, we need to subtract the number of invitations she sends to her friends. She only sends invitations to 2 friends. Therefore, we subtract 2 from the total number of invitations:

 70 - 2 = << 70 - 2 = 68 >> 68 

Therefore, there will be 68 invitations left.

#### 68"
"melissa played 3 games and scored a total of 81 points scoring the same for each game . how many points did she score in each game ?" ; "Let's assume that Melissa scored the same number of points in each game. We can represent the number of points she scored in one game as ""x"". 

Since she played 3 games and scored the same for each game, the total number of points she scored can be calculated by multiplying the number of games (3) by the number of points scored in one game (x). 

So, the equation becomes: 3x = 81.

To find the value of x, we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 3:

(3x)/3 = 81/3.

Simplifying further, we have:

x = 27.

Therefore, Melissa scored 27 points in each game.

#### 27"
"faye was placing some pencils equally into 2 rows . if she had 6 pencils how many pencils did she place in each row ?" ; "To find out how many pencils Faye placed in each row, we can divide the total number of pencils by the number of rows.

Given:
Total number of pencils = 6
Number of rows = 2

To find the number of pencils in each row, we can use the division operation:

 tNumber of pencils in each row = << tNumber of pencils in each row = \ / textTotal number of pencils}t{Number of rows} >> \ / textTotal number of pencils}t{Number of rows} 

Substituting the given values:

 tNumber of pencils in each row = << tNumber of pencils in each row = 6 / 2 >> 6 / 2 

Simplifying the division:

 tNumber of pencils in each row = << tNumber of pencils in each row = 3 >> 3 

Therefore, Faye placed 3 pencils in each row.

#### 3"
"the school is planning a field trip . the school has 17 classrooms . there are 46 school buses and a total of 92 students in the school . if all buses are full how many seats are in each bus ?" ; "To find out how many seats are in each bus, we need to divide the total number of students by the number of buses.

Total number of students = 92
Number of buses = 46

To find the number of seats in each bus, we can use the formula:

Number of seats in each bus = Total number of students / Number of buses

Substituting the given values into the formula:

Number of seats in each bus = 92 / 46

Calculating this division:

Number of seats in each bus = 2

Therefore, there are 2 seats in each bus.

#### 2"
"after eating a hearty meal they went to see the buckingham palace . there rachel learned that 45 visitors came to the buckingham palace on the previous day . if 829 people visited the buckingham palace within the past 85 days how many visitors visited the buckingham palace on that day ?" ; "To find the number of visitors who visited the Buckingham Palace on that day, we can set up a proportion using the given information.

Let's assume that x represents the number of visitors on that day.

We know that 45 visitors came to the Buckingham Palace on the previous day, and a total of 829 people visited within the past 85 days.

Using this information, we can set up the following proportion:

45/1 = x/829

To solve for x, we can cross-multiply:

45 * 829 = x * 1

Now, let's calculate the value of x:

x = (45 * 829) / 1

x = 37205

Therefore, there were 37,205 visitors who visited the Buckingham Palace on that day.

#### 784"
"if you had 33 cookies and each bag has 11 cookies how many bags of cookies do you have ?" ; "To find the number of bags of cookies, we need to divide the total number of cookies by the number of cookies in each bag.

Given:
Total number of cookies = 33
Number of cookies in each bag = 11

To find the number of bags, we can use the division operation:

 tNumber of bags = << tNumber of bags = \ / textTotal number of cookies}t{Number of cookies in each bag} >> \ / textTotal number of cookies}t{Number of cookies in each bag} 

Substituting the given values:

 tNumber of bags = << tNumber of bags = 3 / 311 >> 3 / 311 

Performing the division:

 tNumber of bags = << tNumber of bags = 3 >> 3 

Therefore, you have 3 bags of cookies.

#### 3"
"a mailman has to give 5 pieces of junk mail to each block . if he gives 25 mails to each house in a block how many houses are there in a block ?" ; "To find the number of houses in a block, we can divide the total number of mails given to each block by the number of mails given to each house.

Let's denote the number of houses in a block as ""x"".

The total number of mails given to each block is 5 times the number of houses in a block, which can be represented as 5x.

We are given that the mailman gives 25 mails to each house in a block.

So, we can set up the equation: 5x = 25

To solve for x, we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 5:

(5x)/5 = 25/5

This simplifies to:
x = 5

Therefore, there are 5 houses in a block.

#### 5"
"luke played a trivia game and scored 154 points . if he gained the 11 points in each round how many rounds did he play ?" ; "To find the number of rounds Luke played, we can divide his total score by the number of points gained in each round.

Let's represent the number of rounds as ""x"".

We know that Luke gained 11 points in each round, so the equation becomes:

11x = <<11x = 154>> 154

To solve for ""x"", we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 11:

1 / 1x}11 = <<1 / 1x}11 = 1 / 54}11>> 1 / 54}11

Simplifying, we have:

x = <<x = 14>> 14

Therefore, Luke played 14 rounds.

#### 14"
"an industrial machine made 13 shirts yesterday and 3 shirts today . it can make 8 shirts a minute . how many minutes did the machine work in all ?" ; "To find the total number of minutes the machine worked in all, we need to calculate the time it took to make 13 shirts yesterday and 3 shirts today.

Yesterday, the machine made 13 shirts. Since it can make 8 shirts per minute, we can divide the total number of shirts made by the rate at which the machine produces shirts:

 tMinutes taken yesterday = << tMinutes taken yesterday = 1 / 3 t shirts}8 t{ shirts/minute} >> 1 / 3 t shirts}8 t{ shirts/minute} 

Simplifying this expression gives us:

 tMinutes taken yesterday = << tMinutes taken yesterday = 1.625 t minutes >> 1.625 t minutes 

Today, the machine made 3 shirts. Using the same logic as above, we can calculate the time taken today:

 tMinutes taken today = << tMinutes taken today = 3 / t shirts}8 t{ shirts/minute} >> 3 / t shirts}8 t{ shirts/minute} 

Simplifying this expression gives us:

 tMinutes taken today = << tMinutes taken today = 0.375 t minutes >> 0.375 t minutes 

To find the total time, we add up the minutes taken yesterday and today:

 tTotal minutes worked = << tTotal minutes worked = tMinutes taken yesterday + tMinutes taken today >> tMinutes taken yesterday + tMinutes taken today 

Substituting in the calculated values:

 tTotal minutes worked = << tTotal minutes worked = 1.625 + 0.375 >> 1.625 + 0.375 

Simplifying this expression gives us:

 tTotal minutes worked = << tTotal minutes worked = 2 >> 2 

#### 2"
"the ring toss game at the carnival made the same amount of money each day . in total in 5 days they earned 165 dollars . how much did they make per day ?" ; "Let's assume the amount of money made per day at the carnival is represented by the variable <<x>>. 

According to the problem, the carnival made the same amount of money each day for a total of 5 days, resulting in a total earnings of <<165. 

To find out how much they made per day, we can set up an equation:

>>5x = 165<<

To solve for >>x<<, we divide both sides of the equation by 5:

>>5 / x5 = 1 / 65}5<<

Simplifying further:

>>x = 33<<

Therefore, they made >>33 per day.

#### 33"
"there are 896 skittles in steven 's skittles collection . steven also has 517 erasers and 90 scales . if the skittles are organized into 8 groups how big is each group ?" ; "To find out how big each group is, we need to divide the total number of skittles by the number of groups.

The total number of skittles in Steven's collection is 896.

The number of groups is 8.

To find the size of each group, we divide the total number of skittles by the number of groups:

 8 / 96}8 = << 8 / 96}8 = 112 >> 112 

Therefore, each group will have 112 skittles.

#### 112"
"edward spent $ 16 to buy books and $ 8 to buy pens . now he has $ 19 . how much more did edward spend on books than pens ?" ; "To find out how much more Edward spent on books than pens, we need to calculate the difference between the amount he spent on books and the amount he spent on pens.

Edward spent <<16 on books and >>8 on pens. 

To find the difference, we subtract the amount spent on pens from the amount spent on books:

<<16 - >>8 = <<8

Therefore, Edward spent >>8 more on books than pens.

#### 8"
"lewis earns $ 368 every week during the 1359 weeks of harvest . if he has to pay $ 388 rent every week how much money does he pay as rent during the harvest season ?" ; "To find out how much money Lewis pays as rent during the harvest season, we need to multiply the amount of rent he pays each week by the number of weeks in the harvest season.

Given:
Lewis earns <<368 every week during the 1359 weeks of harvest.
He has to pay >>388 rent every week.

To calculate the total amount of rent paid during the harvest season, we can use the formula:

Total rent = Rent per week * Number of weeks

Substituting the given values into the formula:
Total rent = <<388 * 1359

Calculating this expression:
Total rent = >>529,212

Therefore, Lewis pays $529,212 as rent during the harvest season.

#### 529212"
"after resting they decided to go for a swim . if the depth of the water is 10 times dean 's height and he stands at 9 feet how much deeper is the water than dean 's height ?" ; "To find out how much deeper the water is than Dean's height, we need to calculate the difference between the depth of the water and Dean's height.

Given:
Dean's height = 9 feet
Depth of the water = 10 times Dean's height

To calculate the depth of the water, we can multiply Dean's height by 10:

 9 * 10 = << 9 * 10 = 90 >> 90 

Therefore, the depth of the water is 90 feet.

To find out how much deeper the water is than Dean's height, we subtract Dean's height from the depth of the water:

 90 - 9 = << 90 - 9 = 81 >> 81 

Hence, the water is 81 feet deeper than Dean's height.

#### 81"
"bryan took a look at his books as well . if he has 34 books distributed equally in 2 bookshelves how many books are there in each bookshelf ?" ; "To find out how many books are there in each bookshelf, we can divide the total number of books by the number of bookshelves.

Given:
Total number of books = 34
Number of bookshelves = 2

To find the number of books in each bookshelf, we can use the division operation:

 tNumber of books in each bookshelf = << tNumber of books in each bookshelf = \ / textTotal number of books}t{Number of bookshelves} >> \ / textTotal number of books}t{Number of bookshelves} 

Substituting the given values:

 tNumber of books in each bookshelf = << tNumber of books in each bookshelf = 3 / 42 >> 3 / 42 

Simplifying the division:

 tNumber of books in each bookshelf = << tNumber of books in each bookshelf = 17 >> 17 

Therefore, there are 17 books in each bookshelf.

#### 17"
"katie had 57 new games and 39 old games . her friends had 34 new games . how many more games does katie have than her friends ?" ; "To find out how many more games Katie has than her friends, we need to subtract the number of games her friends have from the total number of games Katie has.

Katie has 57 new games and 39 old games, so she has a total of 57 + 39 = <<57 + 39 = 96>> 96 games.

Her friends have 34 new games.

To find out how many more games Katie has than her friends, we subtract the number of games her friends have from the total number of games Katie has: 96 - 34 = <<96 - 34 = 62>> 62.

Therefore, Katie has 62 more games than her friends.

#### 62"
"the school has 304 grades and each grade has 75 students how many students were there in total ?" ; "To find the total number of students, we need to multiply the number of grades by the number of students in each grade.

Given that there are 304 grades and each grade has 75 students, we can calculate the total number of students as follows:

304 * 75 = <<304 * 75 = 22800>> 22800

Therefore, there were a total of 22,800 students.
#### 22800"
"he then went to see the oranges being harvested . he found out that they harvest 38 sacks per day and that each sack containes 42 oranges . how many sacks of oranges will they have after 49 days of harvest ?" ; "To find the total number of sacks of oranges after 49 days of harvest, we need to multiply the number of sacks harvested per day by the number of days.

Given:
Number of sacks harvested per day = 38
Number of oranges in each sack = 42
Number of days = 49

To find the total number of sacks after 49 days, we can use the formula:

Total number of sacks = Number of sacks harvested per day * Number of days

Substituting the given values into the formula:

Total number of sacks = 38 * 49

Calculating this expression:

Total number of sacks = 1862

Therefore, they will have 1862 sacks of oranges after 49 days of harvest.

#### 1862"
"the school is planning a field trip . the school has 66 classrooms . there are 102 students in the school and 8 seats on each school bus . if 22 students do n't want to go for the trip how many buses are needed to take the trip ?" ; "To find out how many buses are needed for the field trip, we need to calculate the total number of students who want to go on the trip and then divide that number by the number of seats on each bus.

First, let's calculate the total number of students who want to go on the trip. We start with the total number of students in the school, which is 102, and subtract the number of students who don't want to go on the trip, which is 22.

Total number of students going on the trip = 102 - 22 = 80

Next, we divide the total number of students going on the trip by the number of seats on each bus, which is 8.

Number of buses needed = Total number of students going on the trip / Number of seats on each bus
                     = 80 / 8
                     = 10

Therefore, 10 buses are needed to take all the students on the field trip.

#### 10"
"jake has 3 fewer peaches and 10 more apples than steven . steven has 12 peaches and 15 apples . how many more apples than peaches does steven have ?" ; "Let's start by finding out how many peaches and apples Jake has. We know that Jake has 3 fewer peaches than Steven, so if Steven has 12 peaches, then Jake has 12 - 3 = 9 peaches.

We also know that Jake has 10 more apples than Steven, so if Steven has 15 apples, then Jake has 15 + 10 = 25 apples.

Now let's calculate how many more apples than peaches Steven has. Steven has 12 peaches and 15 apples, so the difference between the number of apples and peaches is 15 - 12 = 3.

Therefore, Steven has 3 more apples than peaches.

#### 3"
"marco and his dad went strawberry picking . his strawberries weighed 8 pounds while his dad 's strawberries weighed 32 pounds . together how much did their strawberries weigh ?" ; "To find the total weight of Marco and his dad's strawberries, we need to add the weight of Marco's strawberries to the weight of his dad's strawberries.

The weight of Marco's strawberries is given as 8 pounds, and the weight of his dad's strawberries is given as 32 pounds.

To find the total weight, we can add these two weights together:

8 + 32 = <<8 + 32 = 40>> 40

Therefore, the total weight of their strawberries is 40 pounds.
#### 40"
"jesse 's room is 11 feet long and 15 feet wide . if she already has 16 square feet of carpet how much more carpet does she need to cover the whole floor ?" ; "To find out how much more carpet Jesse needs to cover the whole floor, we first need to calculate the total area of the floor.

The area of a rectangle can be found by multiplying its length by its width. In this case, Jesse's room has a length of 11 feet and a width of 15 feet.

So, the total area of the floor is <<11 * 15>> square feet.

Next, we need to subtract the area of the carpet Jesse already has from the total area of the floor to determine how much more carpet she needs.

Subtracting 16 square feet (the area of the carpet she already has) from the total area gives us <<11 * 15 - 16>> square feet.

Calculating this expression gives us #### square feet, which represents how much more carpet Jesse needs to cover the whole floor.
#### 149"
"the razorback t-shirt shop makes $ 23 dollars off each t-shirt sold . during the arkansas and texas tech game they made $ 230 by selling t-shirts . how many t-shirts did they sell ?" ; "Let's assume the number of t-shirts sold is represented by the variable <<x>>. 

According to the given information, the razorback t-shirt shop makes <<23 off each t-shirt sold. Therefore, the total revenue from selling >>x<< t-shirts can be calculated by multiplying the price per t-shirt (>>23) by the number of t-shirts sold (<<x>>):

<<23x>>

We are also given that they made <<230 by selling t-shirts. This can be set equal to the total revenue:

>>23x = 230<<

To find the value of >>x<<, we need to isolate it on one side of the equation. We can do this by dividing both sides of the equation by 23:

>>2 / 3x}23 = 2 / 30}23<<

Simplifying:

>>x = 10$

Therefore, they sold 10 t-shirts.

#### 10"
"the razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the arkansas and texas tech game they . what is the cost of each t-shirt ?" ; "To find the cost of each t-shirt, we need to divide the total amount made by the number of t-shirts sold.

Given:
Total amount made = <<51
Number of t-shirts sold = 3

To find the cost of each t-shirt, we can use the formula:

Cost per t-shirt = Total amount made / Number of t-shirts sold

Substituting the given values into the formula:

Cost per t-shirt = >>51 / 3

Performing the division:

Cost per t-shirt = <<17

Therefore, the cost of each t-shirt is >>17.
#### 17"
"during the arkansas and texas tech game the razorback t-shirt shop made $ 60 by selling t-shirts . if they make $ 10 dollars off each t-shirt sold how many t-shirts did they sell ?" ; "Let's assume the number of t-shirts sold is represented by the variable <<x>>. 

According to the given information, the Razorback T-shirt shop made <<60 by selling t-shirts. We also know that they make >>10 off each t-shirt sold. 

To find the number of t-shirts sold, we can set up an equation:

10x = <<10x = 60>> 60

To solve for <<x>>, we divide both sides of the equation by 10:

1 / 0x}10 = <<1 / 0x}10 = 6 / 010>> 6 / 010

Simplifying, we have:

x = <<x = 6>> 6

Therefore, the Razorback T-shirt shop sold 6 t-shirts.

#### 6"
"lewis earns $ 491 every week during the 1181 weeks of harvest . if he has to pay $ 216 rent every week how much money will have at the end of the harvest season ?" ; "To find out how much money Lewis will have at the end of the harvest season, we need to calculate his total earnings and subtract his total rent payments.

First, let's calculate Lewis's total earnings during the 1181 weeks of harvest. He earns <<491 every week, so we can multiply this amount by the number of weeks:

>>491 * 1181 = <<579,371

Next, let's calculate Lewis's total rent payments during the 1181 weeks. He pays >>216 every week, so we can multiply this amount by the number of weeks:

216 * 1181 = <<216 * 1181 = >> 255,096

To find out how much money Lewis will have at the end of the harvest season, we need to subtract his total rent payments from his total earnings:

<<579,371 - >>255,096 = <<324,275

Therefore, Lewis will have >>324,275 at the end of the harvest season.

#### 324775"
"we ordered 9 pizzas . each pizza has 10 slices . if there are 2 of us how many slices of pizza does each of us get if distributed equally ?" ; "To find out how many slices of pizza each of us gets if distributed equally, we need to divide the total number of slices by the number of people.

The total number of slices can be calculated by multiplying the number of pizzas by the number of slices per pizza. In this case, we have 9 pizzas and each pizza has 10 slices, so:

 9 * 10 = << 9 * 10 = 90 >> 90  

Now, we need to divide this total number of slices by the number of people, which is 2:

 90 / 2 = << 90 / 2 = 45 >> 45 

Therefore, each of us will get 45 slices of pizza.

#### 45"
"matthew had 24 crackers . if matthew gave equal numbers of crackers to his 3 friends and still had 17 crackers left how many crackers did matthew give to his friends ?" ; "Let's assume that Matthew gave x number of crackers to each of his 3 friends.

If Matthew had 24 crackers and gave x crackers to each friend, he would have 24 - 3x crackers left.

According to the problem, Matthew still had 17 crackers left after giving some to his friends. So we can set up the equation:

24 - 3x = 17

To solve for x, we can subtract 17 from both sides of the equation:

24 - 3x - 17 = 17 - 17
7 - 3x = 0

Next, we can isolate the variable by subtracting 7 from both sides:

7 - 7 - 3x = 0 - 7
-3x = -7

To solve for x, we divide both sides by -3:

(-3x) / (-3) = (-7) / (-3)
x = 7/3

Since we are looking for a whole number of crackers, we need to round down to the nearest whole number. Therefore, Matthew gave each of his friends 2 crackers.

#### 7"
"matthew gave equal numbers of crackers and cakes to his 28 friends . if he had 13 crackers and 15 cakes initially how many crackers and cakes did each person eat ?" ; "To find out how many crackers and cakes each person ate, we need to divide the total number of crackers and cakes by the number of friends.

First, let's calculate the total number of crackers and cakes:
Total = Number of crackers + Number of cakes
Total = 13 + 15
Total = 28

Now, let's calculate how many crackers and cakes each person ate:
Crackers per person = Total number of crackers / Number of friends
Crackers per person = 13 / 28

Cakes per person = Total number of cakes / Number of friends
Cakes per person = 15 / 28

Therefore, each person ate approximately #### crackers and #### cakes.
#### 1"
"debby drinks 6 bottles a day . if she bought a total of 12 water bottles how many days would they last her ?" ; "To find out how many days the 12 water bottles would last Debby, we need to divide the total number of bottles by the number of bottles she drinks per day.

Let's denote the number of days as ""d"".

We know that Debby drinks 6 bottles a day, so we can set up the equation:

6 * d = <<6 * d = 12>> 12

To solve for ""d"", we can divide both sides of the equation by 6:

6 / * d}6 = <<6 / * d}6 = 1 / 26>> 1 / 26

Simplifying, we have:

d = <<d = 2>> 2

Therefore, the 12 water bottles would last Debby for 2 days.

#### 2"
"the school is planning a field trip . the school has 84 classrooms . 95 school buses are fully filled with 118 seats on each school bus . how many students are in the school ?" ; "To find the total number of students in the school, we need to multiply the number of classrooms by the number of seats on each school bus and then multiply that by the number of fully filled school buses.

Number of classrooms: 84
Number of seats on each school bus: 118
Number of fully filled school buses: 95

Total number of students = Number of classrooms * Number of seats on each school bus * Number of fully filled school buses

Total number of students = 84 * 118 * 95

Calculating this expression gives us:

Total number of students = ####
#### 11210"
"frank put 11 pieces of candy in each bag . if he had 22 pieces of candy how many bags would he have ?" ; "To find the number of bags, we need to divide the total number of candy pieces by the number of candy pieces in each bag.

Let's denote the number of bags as ""x"" and the number of candy pieces in each bag as 11. The total number of candy pieces is given as 22.

We can set up an equation: 11 * x = 22

To solve for x, we divide both sides of the equation by 11: x = 22 / 11

Simplifying the right side gives us: x = 2

Therefore, Frank would have 2 bags.

#### 2"
"shirley sold 10 boxes of trefoils . how many boxes are in each case if she needs to deliver 5 cases of boxes ?" ; "To find the number of boxes in each case, we can divide the total number of boxes sold by the number of cases.

Given:
- Shirley sold 10 boxes of trefoils.
- She needs to deliver 5 cases of boxes.

To find the number of boxes in each case:
1. Divide the total number of boxes sold (10) by the number of cases (5).

Calculation:
 1 / 05 = << 1 / 05 = 2 >> 2 

Therefore, there are 2 boxes in each case.

#### 2"
"being his favorite he saved checking on the grapevines after 57 stops . he was told by 252 of the pickers that they fill 108 drums of grapes per day . how many drums of grapes would be filled in 58 days ?" ; "To find out how many drums of grapes would be filled in 58 days, we can use the information given. 

We know that after 57 stops, the picker was told by 252 pickers that they fill 108 drums of grapes per day. 

So, in one day, 252 pickers fill 108 drums of grapes. 

To find out how many drums of grapes would be filled in 58 days, we can multiply the number of days by the number of drums filled in one day.

58 * 108 = <<58 * 108 = 6264>> 6264

Therefore, in 58 days, a total of 6264 drums of grapes would be filled.

#### 6264"
"there are 6 houses on a block . if a mailman has to give 24 pieces of junk mail to each block how many pieces of junk mail should he give in each house ?" ; "To find out how many pieces of junk mail the mailman should give in each house, we need to divide the total number of pieces of junk mail by the number of houses on the block.

Given:
- Number of houses on the block = 6
- Total number of pieces of junk mail = 24

To find the number of pieces of junk mail per house, we can use the division operation:

 tNumber of pieces of junk mail per house = << tNumber of pieces of junk mail per house = \ / textTotal number of pieces of junk mail}t{Number of houses on the block} >> \ / textTotal number of pieces of junk mail}t{Number of houses on the block} 

Substituting the given values:

 tNumber of pieces of junk mail per house = << tNumber of pieces of junk mail per house = 2 / 46 >> 2 / 46 

Simplifying the division:

 tNumber of pieces of junk mail per house = << tNumber of pieces of junk mail per house = 4 >> 4 

Therefore, the mailman should give 4 pieces of junk mail in each house.

#### 4"
"rebecca wants to split a collection of eggs into groups of 5 . rebecca has 10 marbles and 15 eggs . how many groups will be created ?" ; "To find out how many groups will be created when Rebecca splits the collection of eggs into groups of 5, we need to divide the total number of eggs by 5.

Rebecca has 15 eggs, so we can divide 15 by 5:

 15 / 5 = << 15 / 5 = 3 >> 3 

Therefore, Rebecca will create 3 groups. 

#### 3"
"rebecca wants to split a collection of eggs into 3 groups . rebecca has 4 marbles and 15 eggs . how many eggs will each group have ?" ; "To find out how many eggs each group will have, we need to divide the total number of eggs by the number of groups.

Given that Rebecca has 15 eggs and wants to split them into 3 groups, we can use division to find the answer.

15 / 3 = <<15 / 3 = 5>> 5

Therefore, each group will have 5 eggs.

#### 5"
"rebecca wants to split a collection of eggs into groups of 5 . rebecca has 20 eggs and 6 marbles . how many more eggs does rebecca have than marbles ?" ; "To find out how many more eggs Rebecca has than marbles, we need to subtract the number of marbles from the number of eggs.

Rebecca has 20 eggs and 6 marbles. 

So, the calculation would be: 20 - 6 = <<20 - 6 = 14>> 14.

Therefore, Rebecca has 14 more eggs than marbles.

#### 14"
"rebecca wants to split a collection of eggs into groups of 20 . rebecca has 5 marbles and 12 eggs . how many more eggs does rebecca have than marbles ?" ; "To find out how many more eggs Rebecca has than marbles, we need to subtract the number of marbles from the number of eggs.

Given:
Number of marbles = 5
Number of eggs = 12

To calculate the difference, we subtract the number of marbles from the number of eggs:

 12 - 5 = << 12 - 5 = 7 >> 7 

Therefore, Rebecca has 7 more eggs than marbles.

#### 7"
"emily is making bead necklaces for her friends . each necklace takes 8 beads and she has 16 beads . how many necklaces can emily make ?" ; "To find out how many necklaces Emily can make, we need to divide the total number of beads she has by the number of beads required for each necklace.

Given:
- Number of beads required for each necklace = 8
- Total number of beads Emily has = 16

To calculate the number of necklaces Emily can make, we divide the total number of beads by the number of beads required per necklace:

 tNumber of necklaces = << tNumber of necklaces = \ / textTotal number of beads}t{Number of beads per necklace} >> \ / textTotal number of beads}t{Number of beads per necklace} 

Substituting the given values:

 tNumber of necklaces = << tNumber of necklaces = 1 / 68 >> 1 / 68 

Simplifying the division:

 tNumber of necklaces = << tNumber of necklaces = 2 >> 2 

Therefore, Emily can make 2 necklaces. 

#### 2"
"emily is making bead necklaces for her 72 friends . she has 6 beads and each necklace takes 3 beads . how many necklaces can emily make ?" ; "To find out how many necklaces Emily can make, we need to divide the total number of beads she has by the number of beads required for each necklace.

Emily has 6 beads and each necklace requires 3 beads. 

To calculate the number of necklaces Emily can make, we divide the total number of beads by the number of beads required per necklace:

 tNumber of necklaces = << tNumber of necklaces = \ / textTotal number of beads}t{Number of beads per necklace} >> \ / textTotal number of beads}t{Number of beads per necklace} 

Substituting the given values:

 tNumber of necklaces = << tNumber of necklaces = 6 / 3 >> 6 / 3 

Simplifying the division:

 tNumber of necklaces = << tNumber of necklaces = 2 >> 2 

Therefore, Emily can make 2 necklaces for her 72 friends.

#### 2"
"julia played tag with 11 kids on monday . she played tag with 12 kids on tuesday . how many more kids did she play with on tuesday than on monday ?" ; "#### 1"
"julia played tag with 5 kids on monday . she played tag with some more kids on tuesday . if she played with a total of 15 kids how many kids did she play with on tuesday ?" ; "#### 10"
"julia played tag with some kids on monday . she played tag with 14 kids on tuesday . if she played with a total of 16 kids how many kids did she play with on monday ?" ; "#### 2"
"julia played tag with 16 kids on monday . if she played tag with 12 more kids on monday than on tuesday how many kids did she play with on tuesday ?" ; "#### 4"
"julia played tag with 5 kids on monday 9 kids on tuesday and 15 kids on wednesday . how many kids did she play with on monday and wednesday ?" ; "To find out how many kids Julia played with on Monday and Wednesday, we need to add the number of kids she played with on those two days.

On Monday, Julia played with 5 kids.
On Wednesday, Julia played with 15 kids.

To find the total number of kids she played with on Monday and Wednesday, we add these two numbers together:

5 + 15 = <<5 + 15 = 20>> 20

Therefore, Julia played with 20 kids on Monday and Wednesday.
#### 20"
"julia played tag with 14 kids on monday 2 kids on tuesday and 8 kids on wednesday . how many more kids did she play with on monday than on wednesday ?" ; "#### 6"
"julia played tag with 15 kids on monday 18 kids on tuesday and 7 kids on wednesday . how many more kids did she play with on monday and tuesday than on wednesday ?" ; "To find out how many more kids Julia played with on Monday and Tuesday than on Wednesday, we need to calculate the total number of kids she played with on Monday and Tuesday, and then subtract the number of kids she played with on Wednesday.

On Monday, Julia played with 15 kids.
On Tuesday, Julia played with 18 kids.
On Wednesday, Julia played with 7 kids.

To find the total number of kids she played with on Monday and Tuesday, we add the number of kids from both days:
15 + 18 = <<15 + 18 = 33>> 33

Now we can subtract the number of kids she played with on Wednesday from this total:
33 - 7 = <<33 - 7 = 26>> 26

Therefore, Julia played with 26 more kids on Monday and Tuesday than on Wednesday.

#### 26"
"julia played tag with 13 kids on monday and 10 kids on tuesday . she played cards wtih 15 kids on wednesday . how many kids did she play with altogether ?" ; "To find the total number of kids Julia played with altogether, we need to add up the number of kids she played with on each day.

On Monday, Julia played tag with 13 kids.
On Tuesday, Julia played tag with 10 kids.
On Wednesday, Julia played cards with 15 kids.

To find the total number of kids she played with altogether, we can add these three numbers together:

13 + 10 + 15 = <<13 + 10 + 15 = 38>> 38

Therefore, Julia played with a total of 38 kids altogether.

#### 38"
"julia played tag with 7 kids on monday and 13 kids on tuesday . she played cards wtih 20 kids on wednesday . how many kids did she play tag with altogether ?" ; "To find out how many kids Julia played tag with altogether, we need to add up the number of kids she played tag with on each day.

On Monday, Julia played tag with 7 kids.
On Tuesday, Julia played tag with 13 kids.
On Wednesday, Julia played cards with 20 kids.

To find the total number of kids she played tag with, we add these three numbers together:

7 + 13 + 20 = <<7 + 13 + 20 = 40>> 40

Therefore, Julia played tag with a total of 40 kids altogether.

#### 40"
