question,answer
amy was buying different soups . she bought 6 cans of chicken soup and 3 cans of tomato soup . how many soups did she buy ?,"To find the total number of soups Amy bought, you simply need to add the number of cans of chicken soup and the number of cans of tomato soup.

Amy bought 6 cans of chicken soup, and she also bought 3 cans of tomato soup.

So, to find the total number of soups:
6 + 3 = <<6 + 3 = 9>> 9

Amy bought a total of 9 soups.

#### 9"
a vase can hold 5 flowers . if you had 25 flowers how many vases would you need ?,"To determine how many vases you would need for 25 flowers, we can perform a simple division. We'll divide the total number of flowers (25) by the number of flowers a single vase can hold (5).

25 / 5 = <<25 / 5 = 5>> 5

So, you would need 5 vases to hold 25 flowers.

#### 5"
adam was reading through his favorite book series . the first week he read 5 different books . the next week he read 8 books . how many books did he read total ?,"Adam read 5 books in the first week and 8 books in the next week. To find the total number of books he read, you add the number of books from the first week to the number of books from the next week.

5 + 8 = <<5 + 8 = 13>> 13

#### 13"
paige 's dresser drawers could hold 2 pieces of clothing each . if she had 4 drawers how many pieces of clothing could it hold ?,"Paige's dresser drawers can each hold 2 pieces of clothing, and she has 4 drawers. To find out how many pieces of clothing she can store in all of her drawers, we can multiply the number of drawers by the capacity of each drawer.

4 * 2 = <<4 * 2 = 8>> 8

So, Paige's dresser could hold 8 pieces of clothing in total.

#### 8"
an architect was building a hotel downtown . he built it 3 stories tall with 8 rooms on each story . how many rooms does the hotel have totaled ?,"To find the total number of rooms in the hotel, we can simply multiply the number of stories by the number of rooms on each story.

The architect built the hotel with 3 stories, and each story has 8 rooms.

So, to find the total number of rooms, we can multiply 3 (number of stories) by 8 (number of rooms on each story):

 3 * 8 = << 3 * 8 = 24 >> 24 

The hotel has a total of 24 rooms.

#### 24"
there are 30 students in a class . if the teacher put them into groups with 5 students in each group how many groups would she have ?,"To find out how many groups the teacher will have when she puts 30 students into groups with 5 students in each group, you can use division. 

You need to divide the total number of students (30) by the number of students in each group (5). Here's the calculation:

30 / 5 = <<30 / 5 = 6>> 6

So, the teacher will have 6 groups of 5 students each.

#### 6"
haley 's mom was buying extra school supplies for haley and her sister . if she bought 2 reams of paper for haley and 3 reams for her sister how many did she buy total ?,"To find out how many reams of paper Haley's mom bought in total, we need to add the number of reams she bought for Haley and her sister. 

She bought 2 reams for Haley and 3 reams for her sister. To find the total, we add these two quantities:

2 + 3 = <<2 + 3 = 5>> 5

So, Haley's mom bought a total of 5 reams of paper.

#### 5"
there are 40 students in the school band . if the band instructor put the students into rows with 5 students in each row how many rows could he make ?,"To find out how many rows the band instructor can make with 40 students, you can use division. You need to divide the total number of students by the number of students in each row.

So, 40 / 5 = <<40 / 5 = 8>> 8.

This means the band instructor can make 8 rows of 5 students each.

#### 8"
roger mowed his lawn 15 times total during the spring and summer . if he mowed it 9 times in the summer . how many times did he mow in the spring ?,"If Roger mowed his lawn 15 times in total during spring and summer, and 9 times in the summer, we can find out how many times he mowed in the spring by subtracting the number of times he mowed in the summer from the total mows.

Total mows - Mows in summer = Mows in spring

15 - 9 = <<15 - 9 = 6>> 6

Therefore, Roger mowed his lawn 6 times in the spring.

#### 6"
robin bought 11 sodas for her and her friends . if they only drank 3 of them how many extras did she have ?,"Robin bought 11 sodas, and her and her friends drank 3 of them. To find out how many extras she had, we can subtract the number of sodas drank from the total number of sodas she bought.

 11 - 3 = << 11 - 3 = 8 >> 8 

So, Robin had 8 extra sodas.

#### 8"
an architect was building his 2 story house . on the first floor the house had 6 bedrooms and the second floor had 4 bedrooms . how many bedrooms does the house have totaled ?,"To find the total number of bedrooms in the house, you simply need to add the number of bedrooms on the first floor to the number of bedrooms on the second floor.

First Floor Bedrooms: 6 bedrooms
Second Floor Bedrooms: 4 bedrooms

Total Bedrooms: 6 + 4 = <<6 + 4 = 10>> 10

So, the house has a total of 10 bedrooms.

#### 10"
carol was sending out birthday invitations to her friends . if each package of invitations she bought had 9 invitations in it and she bought 5 packs how many friends can she invite ?,"To find out how many friends Carol can invite, we need to multiply the number of invitation packs by the number of invitations in each pack.

Carol bought 5 packs of invitations, and each pack has 9 invitations in it. To find the total number of invitations she has, we can calculate:

5 * 9 = <<5 * 9 = 45>> 45

So, Carol can invite 45 friends.

#### 45"
a contractor was buying wall outlets for a new house he was building . each room needed 6 outlets . if the house has 7 rooms how many outlets does he need total ?,"To find the total number of outlets the contractor needs, you can multiply the number of outlets needed per room by the number of rooms in the house. 

The contractor needs 6 outlets per room, and there are 7 rooms in the house. 

So, to calculate the total number of outlets needed:

 6 * 7 = << 6 * 7 = 42 >> 42 

So, the contractor needs a total of 42 outlets for the new house.

#### 42"
john threw a halloween party where 13 people showed up . if only 6 dressed up how many people did n't wear costumes ?,"To find out how many people didn't wear costumes at John's Halloween party, you can subtract the number of people who dressed up from the total number of people who showed up.

Total number of people who showed up = 13
Number of people who dressed up = 6

To find the number of people who didn't wear costumes, you can subtract the number of people who dressed up from the total number:

13 - 6 = <<13 - 6 = 7>> 7

So, 7 people didn't wear costumes at John's Halloween party.

#### 7"
oliver was yard sale shopping . he ended up buying 11 video games but only 6 of them worked . how many bad games did he buy ?,"Oliver bought a total of 11 video games, and out of these, 6 were in working condition. To find out how many of them were bad games, we need to subtract the number of working games from the total number of games he bought.

 11 - 6 = << 11 - 6 = 5 >> 5 

#### 5"
a pet store took 10 birds out of a cage and had 9 still left inside . how many birds were in the cage to start with ?,"Let's break down the information given in the question step by step:

1. The pet store initially had a certain number of birds in a cage.
2. They took 10 birds out of the cage.
3. After taking out those 10 birds, there were still 9 birds left inside the cage.

To find out how many birds were in the cage to start with, we can set up an equation. Let's call the initial number of birds ""x.""

Initial number of birds in the cage (x) - 10 (taken out) = 9 (left inside)

Now, we can solve for x:

x - 10 = <<x - 10 = 9>> 9

To isolate x, we can add 10 to both sides of the equation:

x - 10 + 10 = <<x - 10 + 10 = 9 + 10>> 9 + 10

This simplifies to:

x = <<x = 19>> 19

So, there were 19 birds in the cage to start with.

#### 19"
rachel picked 3 apples from her tree . now the tree has 4 apples still on it . how many apples did the tree have to begin with ?,"Rachel started with some number of apples on the tree, and she picked 3 apples, leaving 4 apples on the tree. To find out how many apples the tree had to begin with, we can set up an equation.

Let's use the variable <<A>> to represent the number of apples the tree had to begin with.

The equation can be written as:
A - 3 = <<A - 3 = 4>> 4

To solve for <<A>>, we need to isolate it on one side of the equation.

Adding 3 to both sides of the equation:
A - 3 + 3 = <<A - 3 + 3 = 4 + 3>> 4 + 3

This simplifies to:
A = <<A = 7>> 7

So, the tree had 7 apples to begin with.

#### 7"
cody cooked 14 dumplings . he ate 7 . how many dumplings does cody have now ?,"Cody started with 14 dumplings, and he ate 7 of them. To find out how many dumplings Cody has now, you need to subtract the number he ate from the number he started with.

14 - 7 = <<14 - 7 = 7>> 7

So, Cody has 7 dumplings left.

#### 7"
sarah could send 10 text messages a day . if she sent 8 how many text messages does she have left she can send ?,"To find out how many text messages Sarah has left to send, we can simply subtract the number of messages she has sent from her daily limit. So, to solve this problem step by step:

1. Sarah's daily limit is 10 text messages.
2. She sent 8 text messages.
3. To find out how many messages she has left, we subtract the messages sent from the daily limit: 10 - 8 = <<10 - 8 = 2>> 2.

So, Sarah has 2 text messages left to send.

#### 2"
debby had 12 pieces of candy . after eating some she had 3 pieces . how many pieces did debby eat ?,"To find out how many pieces Debby ate, you can subtract the number of pieces she had after eating from the number of pieces she had originally. 

So, to calculate it step by step:

1. Debby had 12 pieces of candy.
2. After eating some, she had 3 pieces left.

To find how many pieces Debby ate, we subtract the number of pieces she had left from the original amount:

12 - 3 = <<12 - 3 = 9>> 9

So, Debby ate 9 pieces of candy.

#### 9"
robin 's hair was 15 inches long . if she cut off 5 inches how long is her hair now ?,"Robin's hair was initially 15 inches long. She then cut off 5 inches from her hair. To find out how long her hair is now, we can subtract the length that was cut off from the initial length.

Initial length of Robin's hair: <<15>> inches
Length cut off: <<5>> inches

To find the current length of Robin's hair, we subtract the length cut off from the initial length:

15 - 5 = <<15 - 5 = 10>> 10 inches

So, Robin's hair is now 10 inches long.
#### 10"
there were 9 kinds of sandwiches on the menu . unfortunately 5 of them had been sold out how many kinds of sandwiches do they actually provide now ?,"To find out how many kinds of sandwiches are currently available, you can subtract the number of sold-out sandwiches from the total number of sandwiches on the menu.

Total number of sandwiches on the menu = 9
Number of sandwiches that have been sold out = 5

Now, subtract the number of sold-out sandwiches from the total:

9 - 5 = <<9 - 5 = 4>> 4

So, they actually provide 4 kinds of sandwiches now.

#### 4"
a chef had 16 apples . after making a pie he had 7 left . how many apples did he use in the pie ?,"The chef had 16 apples, and after making a pie, he had 7 left. To find out how many apples he used in the pie, we can subtract the number of apples he had left from the initial number of apples.

16 - 7 = <<16 - 7 = 9>> 9

So, the chef used 9 apples in the pie.

#### 9"
ned ordered some pizzas for a party . during the party 4 were eaten . now he has 7 left . how many pizzas did ned order for the party ?,"Let's solve this problem step by step:

1. Ned ordered some pizzas for the party.
2. During the party, 4 pizzas were eaten.
3. Now, he has 7 pizzas left.

To find out how many pizzas Ned initially ordered, we can set up an equation:

Initial number of pizzas - Pizzas eaten = Pizzas left

Let's use <<P>> to represent the initial number of pizzas:

P - 4 = <<P - 4 = 7>> 7

Now, let's solve for <<P>>:

P = <<P = 7 + 4 = 11>> 7 + 4 = 11

So, Ned initially ordered 11 pizzas for the party.

#### 11"
dave had 16 apps on his phone . after deleting some he had 8 left . how many apps did he delete ?,"Dave started with 16 apps on his phone and then deleted some, leaving him with 8 apps. To find out how many apps he deleted, we can subtract the number of apps he has left from the number he started with:

16 - 8 = <<16 - 8 = 8>> 8

So, Dave deleted 8 apps.

#### 8"
isabel had 16 bottles of water . after a week she had 7 left . how many did she drink ?,"Isabel had 16 bottles of water, and after a week, she had 7 left. To find out how many bottles of water she drank, we can simply subtract the number of bottles she has left from the number she started with.

16 - 7 = <<16 - 7 = 9>> 9

Isabel drank 9 bottles of water in a week.
#### 9"
a waiter had 18 customers . if 6 left how many customers would the waiter still have ?,"To solve this problem, we need to subtract the number of customers who left from the initial number of customers.

Initial number of customers = 18
Number of customers who left = 6

To find how many customers the waiter would still have, we subtract the number who left from the initial number:

18 - 6 = <<18 - 6 = 12>> 12

So, the waiter would still have 12 customers.

#### 12"
megan had 17 bottles of water . if she drank 3 of them how many bottles would megan have left ?,"Megan started with 17 bottles of water, and she drank 3 of them. To find out how many bottles she has left, we need to subtract the number of bottles she drank from the number she started with.

Starting with 17 bottles and drinking 3 of them:
17 - 3 = <<17 - 3 = 14>> 14

So, Megan would have 14 bottles of water left.

#### 14"
jenny was told to clean up her room in 14 days or she could not go to her best friend 's birthday party . it is 3 days left but jenny has cleaned up her room . how many days did she spend ?,"Let's break down the problem step by step:

Jenny was told to clean up her room in 14 days or she could not go to her best friend's birthday party. It is 3 days left, but Jenny has already cleaned up her room. We need to find out how many days she spent cleaning her room.

Jenny initially had 14 days to clean her room, and there are 3 days left until the deadline. So, she must have already spent some time cleaning her room. To find out how many days she spent, we can subtract the remaining days from the initial 14 days:

 14 - 3 = << 14 - 3 = 11 >> 11 

So, Jenny spent 11 days cleaning her room.

#### 11"
a waiter had 14 customers . after some left he still had 3 customers . how many customers left ?,"The problem describes a situation where a waiter had 14 customers, and after some left, he still had 3 customers. To find out how many customers left, we can subtract the number of customers he still had from the initial number of customers.

So, the calculation is:

14 - 3 = <<14 - 3 = 11>> 11

So, 11 customers left.

#### 11"
cody had a bag of marbles . later he gave 5 to his brother . now cody has 7 marbles . how many marbles did cody have to start with ?,"Let's solve this problem step by step using algebraic reasoning.

Let's represent the number of marbles Cody initially had with the variable ""M.""

1. Cody initially had M marbles.
2. He gave 5 marbles to his brother, which means he now has M - 5 marbles.
3. We are given that Cody now has 7 marbles, so we can set up the equation:
   M - 5 = <<M - 5 = 7>> 7
4. Now, we need to solve for M by isolating the variable M on one side of the equation. To do this, we can add 5 to both sides of the equation to cancel out the -5 on the left side:
   M - 5 + 5 = <<M - 5 + 5 = 7 + 5>> 7 + 5
5. Simplifying this equation gives us:
   M = <<M = 12>> 12

So, Cody initially had 12 marbles.

#### 12"
a museum had 13 paintings . if they got rid of 8 of them how many pictures would they have left ?,"The museum originally had 13 paintings, and they got rid of 8 of them. To find out how many paintings they have left, you can simply subtract the number they got rid of from the original number.

13 - 8 = <<13 - 8 = 5>> 5

So, the museum would have 5 pictures left.

#### 5"
megan gave 7 acorns to her sister . now megan has 9 acorns left . how many acorns did megan have in the beginning ?,"Let's solve this problem step by step:

1. Megan gave 7 acorns to her sister.
2. After giving the acorns, Megan has 9 acorns left.

To find out how many acorns Megan had in the beginning, we need to reverse the process. We'll start with the number of acorns Megan has now (9) and add the acorns she gave to her sister (7) to find the initial amount.

9 + 7 = <<9 + 7 = 16>> 16

So, Megan had 16 acorns in the beginning.

#### 16"
a chef had 14 apples . if he used 8 of them to make a pie how many apples would he still have ?,"To find out how many apples the chef would still have, we need to subtract the number of apples he used to make a pie from the initial number of apples he had.

Initial number of apples = 14
Apples used to make a pie = 8

Now, let's subtract the number of apples used to make a pie from the initial number of apples:

14 - 8 = <<14 - 8 = 6>> 6

So, the chef would still have 6 apples.

#### 6"
for halloween will got 15 pounds of candy . after giving some to haley he had 9 pounds left . how many pounds did he give to haley ?,"Let's break down the problem step by step:

1. Halloween started with 15 pounds of candy.
2. After giving some candy to Haley, Halloween had 9 pounds left.

To find out how many pounds Halloween gave to Haley, we need to subtract the pounds of candy he had left from the initial amount.

15 - 9 = <<15 - 9 = 6>> 6

So, Halloween gave 6 pounds of candy to Haley.

#### 6"
amy had 12 pencils . if she used 4 of them how many would she have left ?,"Amy initially had 12 pencils, and she used 4 of them. To find out how many pencils she has left, you can subtract the number of pencils she used from the number she started with.

12 - 4 = <<12 - 4 = 8>> 8

Amy would have 8 pencils left.

#### 8"
victor had 19 apps on his phone . he deleted 8 of them . how many apps does victor have left ?,"Certainly, let's solve this step by step:

Victor starts with 19 apps on his phone. He then deletes 8 of them.

So, to find out how many apps Victor has left, we can subtract the number of deleted apps from the initial number of apps:

 19 - 8 = << 19 - 8 = 11 >> 11 

Victor has 11 apps left.

#### 11"
edward spent 13 . now he has 6 . how much did edward have before he spent his money ?,"Let's break down the problem step by step:

1. Edward spent <<13.
2. After spending, he has >>6 left.

To find out how much Edward had before he spent his money, we can set up an equation:

Let X be the amount Edward had before spending.

X (initial amount) - 13 (money spent) = <<13 (money spent) = >> 6 (amount left)

Now, we can solve for X:

<<X - >>13 = <<6

To isolate X, we can add >>13 to both sides of the equation:

X - >>13 + <<13 = <<X - >>13 + <<13 = >> 6 + <<13

>>X = <<19

So, Edward had >>19 before he spent his money.

#### 19"
a tape was 13 meters long . haley used some to seal cartons . now the tape is 6 meters long . how much tape did she use ?,"Haley initially had a 13-meter long tape and used some of it to seal cartons. After using the tape, it became 6 meters long. To find out how much tape she used, we can subtract the final length of the tape from the initial length. 

13 - 6 = <<13 - 6 = 7>> 7

Haley used 7 meters of tape. 

#### 7"
a furniture store had 15 chairs . after selling some there was 3 left . how many chairs did they sell ?,"The problem can be solved by subtracting the number of chairs left from the initial number of chairs.

Initial number of chairs = 15
Number of chairs left = 3

To find the number of chairs sold, we can subtract the number of chairs left from the initial number of chairs:

15 - 3 = <<15 - 3 = 12>> 12

So, the furniture store sold 12 chairs.

#### 12"
at the arcade dave had won 13 tickets . if he used 6 to buy some toys how many tickets did dave have left ?,"Dave initially had 13 tickets, and he used 6 of them to buy some toys. To find out how many tickets Dave has left, we can subtract the number of tickets he used from the tickets he had.

Step 1: Dave's initial tickets = 13
Step 2: Tickets used to buy toys = 6
Step 3: Tickets Dave has left = Initial tickets - Tickets used to buy toys
Step 4: Tickets Dave has left = <<13 - 6>>

Now, let's calculate this:

Step 4: Tickets Dave has left = <<13 - 6>>

Subtracting 6 from 13:

Tickets Dave has left = <<7>>

So, Dave has 7 tickets left.

#### 7"
sally memorized 8 poems . after some time she could only recite 3 of them . how many poems did she forget ?,"Sally originally memorized 8 poems, and after some time, she could only recite 3 of them. To find out how many poems she forgot, we can subtract the number of poems she can currently recite from the original number.

 8 - 3 = << 8 - 3 = 5 >> 5 

So, Sally forgot 5 poems.

#### 5"
frank got 15 pounds of mushroom for family barbecue . if they ate 8 pounds how many pounds were left ?,"To find out how many pounds of mushrooms were left after the family barbecue, we need to subtract the amount they ate (8 pounds) from the total amount Frank got (15 pounds).

15 - 8 = <<15 - 8 = 7>> 7

So, there were 7 pounds of mushrooms left after the family barbecue.

#### 7"
kaleb has 17 shirts . if he got rid of 7 of them how many shirts would kaleb have ?,"Kaleb starts with 17 shirts and then gets rid of 7 of them. To find out how many shirts he would have left, we need to subtract 7 from 17.

17 - 7 = <<17 - 7 = 10>> 10

So, Kaleb would have 10 shirts left.

#### 10"
while playing a game edward had 15 lives . he lost 8 lives on a hard level . how many lives does he have left ?,"Edward started with 15 lives and lost 8 lives on a hard level. To find out how many lives he has left, we can simply subtract the number of lives he lost from the number of lives he started with.

15 - 8 = <<15 - 8 = 7>> 7

Edward has 7 lives left.

#### 7"
a group was sitting at a lunch table . after finishing 6 people left and there were 5 left at the table . how many people were at the table to start with ?,"Let's solve this problem step by step:

1. Initially, there were a certain number of people at the table, which we don't know yet. Let's call this unknown number ""x.""

2. After finishing their lunch, 6 people left the table. So, we subtract 6 from the initial number ""x"" to find out how many people were left at the table.

3. This can be represented as an equation: x - 6 = <<x - 6 = 5>> 5.

4. To find the value of ""x,"" we can isolate it by adding 6 to both sides of the equation to keep it balanced.

x - 6 + 6 = <<x - 6 + 6 = 5 + 6>> 5 + 6

5. This simplifies to:

x = <<x = 11>> 11

So, there were 11 people at the table to start with.

#### 11"
a clown had 16 balloons . he gave 4 away at a party . how many balloons does he still have ?,"The clown starts with 16 balloons and gives away 4 at the party.

To find out how many balloons he still has, you subtract the number of balloons given away from the initial number of balloons.

16 - 4 = <<16 - 4 = 12>> 12

#### 12"
haley grew 16 trees in her backyard . after a typhoon 5 died . how many trees does she have left ?,"Haley started with 16 trees, and after a typhoon, 5 trees died. To find out how many trees she has left, we need to subtract the number of trees that died from the initial number.

16 - 5 = <<16 - 5 = 11>> 11

So, Haley has 11 trees left.

#### 11"
debby owned 13 dvds . if she sold 6 of them how many would she have left ?,"Debby owned 13 DVDs, and she sold 6 of them. To find out how many DVDs she would have left, you can simply subtract the number of DVDs she sold from the number she originally owned.

13 - 6 = <<13 - 6 = 7>> 7

So, Debby would have 7 DVDs left.

#### 7"
the host prepared 19 cakes for the party . after the party he had 9 left . how many cakes did people eat in the party ?,"To find out how many cakes people ate at the party, we can subtract the number of cakes left from the number of cakes prepared. 

Number of cakes prepared = 19
Number of cakes left = 9

So, the number of cakes people ate in the party is:

 19 - 9 = << 19 - 9 = 10 >> 10 

#### 10"
frank had 13 boxes . if he filled 8 with toys how many boxes does he still have ?,"Frank initially had 13 boxes. He then filled 8 of these boxes with toys. To find out how many boxes he still has, we need to subtract the number of boxes filled with toys from the total number of boxes he initially had.

13 - 8 = <<13 - 8 = 5>> 5

So, Frank still has 5 boxes.

#### 5"
there are 98 cats in the little town . if 92 of them are a asleep how many cats are still awake ?,"To find out how many cats are still awake, we can subtract the number of cats that are asleep (92) from the total number of cats (98). 

98 - 92 = <<98 - 92 = 6>> 6

So, there are 6 cats still awake.

#### 6"
olivia owned 93 pennies . after she bought an apple she had 56 pennies left . how many did she spend for the apple ?,"Let's break down the information in the problem:

1. Olivia initially owned 93 pennies.
2. After buying an apple, she had 56 pennies left.

To find out how many pennies Olivia spent on the apple, we can subtract the number of pennies she had left from the number she initially owned:

93 - 56 = <<93 - 56 = 37>> 37

So, Olivia spent 37 pennies on the apple.

#### 37"
a farmer had 97 tomatoes from his garden . if he picked 83 of them how many would he have left ?,"To solve this problem, we need to subtract the number of tomatoes the farmer picked from the total number of tomatoes he had.

Total number of tomatoes the farmer had = 97
Number of tomatoes the farmer picked = 83

To find out how many tomatoes he would have left, we'll subtract the number picked from the total:

97 - 83 = <<97 - 83 = 14>> 14

So, the farmer would have 14 tomatoes left.

#### 14"
kaleb had 67 cherries . after eating some he had 42 left . how many cherries did kaleb eat ?,"To find out how many cherries Kaleb ate, we can set up a subtraction problem. We know that Kaleb started with 67 cherries and ended up with 42 cherries after eating some. To find out how many he ate, we subtract the number of cherries he had left from the number he started with:

67 - 42 = <<67 - 42 = 25>> 25

So, Kaleb ate 25 cherries.

#### 25"
there were 98 onions on the shelf . 65 were sold . how many onions is there on the shelf now ?,"To find out how many onions are still on the shelf after 65 were sold, we can simply subtract the number of onions sold from the initial number of onions on the shelf.

Initial number of onions on the shelf: 98
Number of onions sold: 65

98 - 65 = <<98 - 65 = 33>> 33

So, there are 33 onions still on the shelf.

#### 33"
paul had 86 books . after selling some in a garage sale he had 78 left . how many books did he sell ?,"To find out how many books Paul sold, you can subtract the number of books he had left after the garage sale from the number he initially had.

Paul initially had 86 books, and after the garage sale, he had 78 left.

So, the number of books he sold is:

 86 - 78 = << 86 - 78 = 8 >> 8 

Paul sold 8 books.
#### 8"
olivia had 81 pieces of paper in her folder . she used 56 pieces . how many pieces does she have now ?,"Olivia had 81 pieces of paper in her folder, and she used 56 pieces. To find out how many pieces she has now, we need to subtract the number of pieces she used from the number she originally had.

 81 - 56 = << 81 - 56 = 25 >> 25 

Olivia has 25 pieces of paper now.

#### 25"
while playing a game kaleb had 98 lives . after losing some lives he had 73 left . how many lives did kaleb lose ?,"To find out how many lives Kaleb lost, you would subtract the number of lives he had left from the total number of lives he started with.

The calculation is: 98 - 73 = <<98 - 73 = 25>> 25.

Therefore, Kaleb lost 25 lives.

#### 25"
maria had 67 pieces of candy . she ate 64 pieces . how many pieces of candy does maria have now ?,"Maria had 67 pieces of candy, and she ate 64 pieces. To find out how many pieces of candy Maria has now, we can simply subtract the number of pieces she ate from the number she originally had.

67 - 64 = <<67 - 64 = 3>> 3

Maria now has 3 pieces of candy.

#### 3"
a store has 49 shirts . after selling some there were 28 left . how many did they sell ?,"To find out how many shirts the store sold, we can subtract the number of shirts left from the initial number of shirts they had.

Initial number of shirts = 49
Number of shirts left = 28

Now, let's subtract the number of shirts left from the initial number to find out how many they sold:

 49 - 28 = << 49 - 28 = 21 >> 21 

So, the store sold 21 shirts.

#### 21"
gwen had 98 ds games . after she gave some to her friends she had 91 left . how many games did she give away ?,"To solve this problem, we can set up an equation using subtraction. We know that Gwen started with 98 DS games and after giving some away, she had 91 left. We want to find out how many games she gave away.

Let's represent the number of games Gwen gave away as ""x"". So, the equation becomes:

 98 - x = << 98 - x = 91 >> 91 

Now, we can solve for ""x"" by isolating it on one side of the equation:

 98 - x = << 98 - x = 91 >> 91 

Subtract 91 from both sides to isolate ""x"":

 98 - 91 = << 98 - 91 = 91 - 91 - x >> 91 - 91 - x 

 7 = << 7 = -x >> -x 

Now, we need to find the value of ""x"" by multiplying both sides by -1:

 -1 * 7 = << -1 * 7 = -1 * (-x) >> -1 * (-x) 

 -7 = << -7 = x >> x 

So, Gwen gave away 7 DS games.

#### 7"
billy had 74 cherries . he ate 72 of them . how many cherries does billy have left ?,"To find out how many cherries Billy has left, we'll start with the number of cherries he had and then subtract the number he ate.

Billy had 74 cherries, and he ate 72 of them.

So, to find how many cherries he has left, we'll subtract the number he ate from the number he had:

74 - 72 = <<74 - 72 = 2>> 2

Billy has 2 cherries left.

#### 2"
adam had some quarters . he spent 9 of them at the arcade and had 79 left over . how many quarters did he have to start with ?,"Let's use algebra to solve this problem step by step. We'll represent the number of quarters Adam had to start with as a variable, say <<Q>>.

1. Adam started with <<Q>> quarters.
2. He spent 9 quarters at the arcade, so he had <<Q - 9>> quarters left.
3. He had 79 quarters left over, so we can write the equation: Q - 9 = <<Q - 9 = 79>> 79.

Now, we can solve for <<Q>> to find out how many quarters Adam had to start with:

Q - 9 = <<Q - 9 = 79>> 79

Add 9 to both sides of the equation to isolate <<Q>>:

Q - 9 + 9 = <<Q - 9 + 9 = 79 + 9>> 79 + 9

Q = <<Q = 88>> 88

So, Adam had 88 quarters to start with.

#### 88"
at a bus stop 47 people got off the bus . now there were 43 people on the bus . how many people were on the bus before ?,"Let's solve this problem step by step. 

1. Initially, there were a certain number of people on the bus. We'll represent this number as <<X>>.

2. 47 people got off the bus, so the number of people on the bus decreased by 47. This can be represented as <<X - 47>>.

3. After these 47 people got off, there were 43 people on the bus. So, we can set up the following equation:
   X - 47 = <<X - 47 = 43>> 43

4. To find the value of <<X>>, we need to isolate it on one side of the equation. Add 47 to both sides of the equation to do this:
   X - 47 + 47 = <<X - 47 + 47 = 43 + 47>> 43 + 47

5. Simplify both sides of the equation:
   X = <<X = 90>> 90

So, there were 90 people on the bus before.

#### 90"
it takes mike 98 minutes to walk to school . if he rides a bicycle to school it would save him 64 minutes . how much time did mike save ?,"To find out how much time Mike saved by riding a bicycle to school, we need to subtract the time it takes him to walk from the time it takes him to ride a bicycle.

1. The time it takes to walk to school is 98 minutes.
2. The time he saved by riding a bicycle is 64 minutes.

To find the time saved, subtract the time to walk from the time saved on the bicycle:
 98 - 64 = << 98 - 64 = 34 >> 34 

Mike saved 34 minutes by riding a bicycle to school.

#### 34"
a farmer had 46 tomatoes from his garden . after picking some he had 3 left . how many did he pick ?,"The farmer had 46 tomatoes from his garden, and after picking some, he had 3 left. To find out how many tomatoes he picked, we can subtract the number of tomatoes he had left from the initial number of tomatoes he had.

Initial number of tomatoes = 46
Number of tomatoes left = 3

To find how many tomatoes he picked:
46 - 3 = <<46 - 3 = 43>> 43

So, the farmer picked 43 tomatoes.
#### 43"
carol had 97 pieces of tissue paper . after blowing her nose she had 93 left . how many pieces of tissue paper did she use ?,"To find out how many pieces of tissue paper Carol used, we can subtract the number of pieces she had after blowing her nose from the number she had initially.

Initial number of tissue paper = 97
Number of tissue paper left after blowing her nose = 93

To calculate the number of tissue paper Carol used:
97 - 93 = <<97 - 93 = 4>> 4

So, Carol used 4 pieces of tissue paper.

#### 4"
a chef had 46 apples . after making some pies he had 14 left . how many apples did he use ?,"To find out how many apples the chef used, you can subtract the number of apples he had left from the initial number of apples he had.

Step 1: Start with the number of apples the chef had initially.
<<46>>

Step 2: Subtract the number of apples the chef had left.
<<-14>>

Step 3: Perform the subtraction.
46 - 14 = <<46 - 14 = 32>> 32

So, the chef used 32 apples.
#### 32"
for halloween oliver got 78 pounds of candy . after giving some to janet he had 68 pounds left . how many pounds did he give to janet ?,"Let's break down the problem step by step:

1. Oliver initially had 78 pounds of candy.
2. After giving some candy to Janet, he had 68 pounds left.

To find out how many pounds he gave to Janet, we can subtract the candy he had left from his initial candy stash.

Initial candy - Candy left = Candy given to Janet
78 pounds - 68 pounds = Candy given to Janet

Now, we can calculate this:

78 - 68 = <<78 - 68 = 10>> 10

So, Oliver gave Janet 10 pounds of candy.

#### 10"
a fast food restaurant had 99 hotdogs . after selling some they had 97 left . how many hotdogs did they sell ?,"Let's break down the problem step by step.

1. The restaurant started with 99 hotdogs.
2. After selling some, they had 97 hotdogs left.

To find out how many hotdogs they sold, we need to subtract the number of hotdogs left from the initial number of hotdogs:

 99 - 97 = << 99 - 97 = 2 >> 2 

So, the restaurant sold 2 hotdogs.

#### 2"
there were 48 people on the train . after the first stop there were 31 people left . how many people got off ?,"To find out how many people got off the train, we can subtract the number of people left after the first stop from the initial number of people on the train.

Initial number of people on the train: 48
Number of people left after the first stop: 31

We can calculate this by performing the subtraction:

48 - 31 = <<48 - 31 = 17>> 17

So, 17 people got off the train.

#### 17"
mike had 51 books but he sold 45 at a garage sale . how many books does mike still have ?,"To find out how many books Mike still has, we can subtract the number of books he sold from the number he originally had.

Mike originally had 51 books, and he sold 45 at a garage sale. To find out how many books he still has, we can subtract 45 from 51.

51 - 45 = <<51 - 45 = 6>> 6

So, Mike still has 6 books.

#### 6"
